,id,name,cbd,ad_code,brand,price,addition
7604,XM1708770219587010560,整租·禹洲尊海 4室2厅 西南,海沧体育中心,0,链家,5500 元/月,海沧-海沧体育中心-禹洲尊海/141.95㎡/西南/4室2厅2卫/中楼层（32层）
7605,XM1625057439856459776,整租·禹洲尊海 1室0厅 南,海沧体育中心,0,链家,400 元/月,海沧-海沧体育中心-禹洲尊海/40.00㎡/南/1室0厅0卫/地下室（1层）
7606,XM1626546177291845632,整租·禹洲尊海 1室0厅 东,海沧体育中心,0,链家,380 元/月,海沧-海沧体育中心-禹洲尊海/41.45㎡/东/1室0厅0卫/地下室（1层）
7607,XM1715741168467181568,整租·禹洲领海 3室2厅 北,海沧体育中心,0,链家,2700 元/月,海沧-海沧体育中心-禹洲领海/88.00㎡/北/3室2厅1卫/低楼层（33层）
7608,XM1716322702114947072,整租·天源 4室2厅 东南,海沧体育中心,0,链家,7500 元/月,海沧-海沧体育中心-天源/140.00㎡/东南/4室2厅2卫/高楼层（33层）
7609,XM2839698074635608064,整租·禹洲尊海 3室2厅 南,海沧体育中心,0,链家,2000 元/月,海沧-海沧体育中心-禹洲尊海/111.00㎡/南/3室2厅2卫/中楼层（33层）
7610,XM1708694904412045312,整租·未来橙堡 1室1厅 南,海沧体育中心,0,链家,1500 元/月,海沧-海沧体育中心-未来橙堡/33.00㎡/南/1室1厅1卫/中楼层（5层）
7611,XM1706960958951260160,合租·正元新都汇 4居室 东南卧,海沧体育中心,0,链家,1300 元/月,海沧-海沧体育中心-正元新都汇/25.00㎡/东南/4室0厅0卫/中楼层（18层）
7612,XM1672825644674711552,整租·禹洲尊海 4室2厅 东南,海沧体育中心,0,链家,4380 元/月,海沧-海沧体育中心-禹洲尊海/114.11㎡/东南/4室2厅2卫/中楼层（39层）
7613,XM1672552673838104576,整租·禹洲尊海 3室2厅 西南,海沧体育中心,0,链家,4000 元/月,海沧-海沧体育中心-禹洲尊海/91.00㎡/西南/3室2厅2卫/低楼层（32层）
7614,XM1699351198315839488,整租·天源 3室2厅 东南/西北,海沧体育中心,0,链家,5000 元/月,海沧-海沧体育中心-天源/140.00㎡/东南 西北/3室2厅2卫/低楼层（30层）
7615,XM1694391360569737216,整租·禹洲尊海 1室0厅 南,海沧体育中心,0,链家,400 元/月,海沧-海沧体育中心-禹洲尊海/41.45㎡/南/1室0厅0卫/地下室（1层）
7616,XM1705519804347056128,整租·天源 1室0厅 东南,海沧体育中心,0,链家,400 元/月,海沧-海沧体育中心-天源/35.00㎡/东南/1室0厅0卫/地下室（1层）
7617,XM1706956713858433024,合租·未来海岸蓝水郡 6居室 南卧,海沧体育中心,0,链家,1100 元/月,海沧-海沧体育中心-未来海岸蓝水郡/30.00㎡/南/6室0厅1卫/高楼层（18层）
7618,XM1697202734312194048,整租·禹洲尊海 1室0厅 南,海沧体育中心,0,链家,500 元/月,海沧-海沧体育中心-禹洲尊海/41.00㎡/南/1室0厅0卫/地下室（1层）
7619,XM1645719858609913856,整租·禹洲尊海 1室0厅 东南/西北,海沧体育中心,0,链家,400 元/月,海沧-海沧体育中心-禹洲尊海/40.00㎡/东南 西北/1室0厅0卫/地下室（1层）
7620,XM1684143400971927552,整租·中骏天峰 4室2厅 东/西,海沧体育中心,0,链家,15000 元/月,海沧-海沧体育中心-中骏天峰/192.00㎡/东 西/4室2厅3卫/高楼层（35层）
7621,XM1684492373381349376,整租·未来橙堡 1室1厅 南,海沧体育中心,0,链家,1100 元/月,海沧-海沧体育中心-未来橙堡/30.70㎡/南/1室1厅1卫/中楼层（5层）
7622,XM1641384213288583168,整租·禹洲领海 4室2厅 错层 南,海沧体育中心,0,链家,3400 元/月,海沧-海沧体育中心-禹洲领海/122.00㎡/南/4室2厅2卫/中楼层（33层）
7623,XM1629785534396104704,合租·天源 4居室 南卧,海沧体育中心,0,链家,1300 元/月,海沧-海沧体育中心-天源/30.00㎡/南/4室0厅0卫/中楼层（33层）
7624,XM1633388729986973696,整租·天源 1室0厅 东,海沧体育中心,0,链家,350 元/月,海沧-海沧体育中心-天源/10.00㎡/东/1室0厅0卫/地下室（1层）
7625,XM1716062050972598272,整租·未来海岸蓝水郡 1室1厅 北,海沧体育中心,0,链家,2700 元/月,海沧-海沧体育中心-未来海岸蓝水郡/53.00㎡/北/1室1厅1卫/中楼层（18层）
7626,XM2780402550028386304,整租·中骏天峰 3室2厅 东,海沧体育中心,0,链家,8500 元/月,海沧-海沧体育中心-中骏天峰/150.00㎡/东/3室2厅2卫/中楼层（30层）
7627,XM2821714717263790080,整租·天源 4室1厅 南/北,海沧体育中心,0,链家,6300 元/月,海沧-海沧体育中心-天源/208.94㎡/南 北/4室1厅2卫/低楼层（33层）
7628,XM1706958834985074688,合租·未来海岸蓝水郡 6居室 东卧,海沧体育中心,0,链家,1100 元/月,海沧-海沧体育中心-未来海岸蓝水郡/30.00㎡/东/6室0厅1卫/高楼层（18层）
7629,XM1711959906690531328,整租·天源 4室2厅 东南,海沧体育中心,0,链家,6200 元/月,海沧-海沧体育中心-天源/140.00㎡/东南/4室2厅2卫/低楼层（33层）
7630,XM1673923237991415808,整租·禹洲尊海 3室2厅 南,海沧体育中心,0,链家,5000 元/月,海沧-海沧体育中心-禹洲尊海/110.00㎡/南/3室2厅2卫/中楼层（33层）
7631,XM1673995368255193088,整租·中骏天峰 4室2厅 南,海沧体育中心,0,链家,10000 元/月,海沧-海沧体育中心-中骏天峰/180.00㎡/南/4室2厅2卫/低楼层（35层）
7632,XM1696093085613686784,整租·禹洲尊海 3室2厅 南,海沧体育中心,0,链家,5200 元/月,海沧-海沧体育中心-禹洲尊海/110.00㎡/南/3室2厅2卫/高楼层（32层）
7633,XM1678640866622701568,整租·天源 3室2厅 南/北,海沧体育中心,0,链家,4600 元/月,海沧-海沧体育中心-天源/138.62㎡/南 北/3室2厅2卫/高楼层（33层）
7634,XM1707626186634428416,整租·未来橙堡 1室0厅 南,海沧体育中心,0,链家,1600 元/月,海沧-海沧体育中心-未来橙堡/34.42㎡/南/1室0厅1卫/中楼层（6层）
7635,XM1708702813896310784,整租·禹洲尊海 3室2厅 东,海沧体育中心,0,链家,5000 元/月,海沧-海沧体育中心-禹洲尊海/86.00㎡/东/3室2厅2卫/高楼层（39层）
7636,XM1684872824868569088,整租·正元新都汇 2室2厅 北,海沧体育中心,0,链家,3100 元/月,海沧-海沧体育中心-正元新都汇/44.00㎡/北/2室2厅2卫/高楼层（18层）
7637,XM1686234979526246400,整租·未来橙堡 1室1厅 南,海沧体育中心,0,链家,1300 元/月,海沧-海沧体育中心-未来橙堡/30.40㎡/南/1室1厅1卫/中楼层（5层）
7638,XM1637670090704945152,整租·天源 1室0厅 南/北,海沧体育中心,0,链家,450 元/月,海沧-海沧体育中心-天源/32.98㎡/南 北/1室0厅0卫/地下室（1层）
7639,XM1637671099535720448,整租·天源 1室0厅 南/北,海沧体育中心,0,链家,450 元/月,海沧-海沧体育中心-天源/32.98㎡/南 北/1室0厅0卫/地下室（1层）
7640,XM2887719442328846336,整租·中骏天峰 3室2厅 东南,海沧体育中心,0,链家,8000 元/月,海沧-海沧体育中心-中骏天峰/150.00㎡/东南/3室2厅2卫/高楼层（30层）
7641,XM2903745683851329536,整租·禹洲尊海 1室0厅 南,海沧体育中心,0,链家,350 元/月,海沧-海沧体育中心-禹洲尊海/50.14㎡/南/1室0厅0卫/地下室（1层）
7642,XM1705776953149095936,整租·天源 1室0厅 南,海沧体育中心,0,链家,400 元/月,海沧-海沧体育中心-天源/32.98㎡/南/1室0厅0卫/地下室（1层）
7643,XM1672214880117063680,整租·禹洲领海 3室2厅 东南,海沧体育中心,0,链家,4000 元/月,海沧-海沧体育中心-禹洲领海/108.00㎡/东南/3室2厅2卫/高楼层（33层）
7644,XM1673973927904280576,整租·未来橙堡 1室0厅 南/北,海沧体育中心,0,链家,1200 元/月,海沧-海沧体育中心-未来橙堡/30.00㎡/南 北/1室0厅1卫/高楼层（7层）
7645,XM1673548008253292544,整租·未来海岸蓝水郡 1室0厅 南,海沧体育中心,0,链家,500 元/月,海沧-海沧体育中心-未来海岸蓝水郡/50.00㎡/南/1室0厅0卫/地下室（1层）
7646,XM1679123862983278592,整租·禹洲尊海 4室2厅 南,海沧体育中心,0,链家,2500 元/月,海沧-海沧体育中心-禹洲尊海/118.76㎡/南/4室2厅2卫/高楼层（31层）
7647,XM1679074673612029952,整租·禹洲尊海 3室2厅 东/西,海沧体育中心,0,链家,4000 元/月,海沧-海沧体育中心-禹洲尊海/89.00㎡/东 西/3室2厅2卫/低楼层（31层）
7648,XM1690590235747942400,整租·禹洲尊海 1室0厅 东,海沧体育中心,0,链家,230 元/月,海沧-海沧体育中心-禹洲尊海/41.45㎡/东/1室0厅0卫/地下室（1层）
7649,XM1691666314482941952,合租·天源 5居室 北卧,海沧体育中心,0,链家,800 元/月,海沧-海沧体育中心-天源/25.00㎡/北/5室0厅5卫/高楼层（33层）
7650,XM1692461821455237120,整租·未来海岸蓝水郡 3室2厅 北,海沧体育中心,0,链家,3500 元/月,海沧-海沧体育中心-未来海岸蓝水郡/103.00㎡/北/3室2厅1卫/高楼层（18层）
7651,XM1692058593668366336,整租·天源 3室1厅 西北,海沧体育中心,0,链家,3300 元/月,海沧-海沧体育中心-天源/120.00㎡/西北/3室1厅1卫/高楼层（40层）
7652,XM1637670647272308736,整租·天源 1室0厅 南/北,海沧体育中心,0,链家,450 元/月,海沧-海沧体育中心-天源/32.98㎡/南 北/1室0厅0卫/地下室（1层）
7653,XM1637669451555930112,整租·天源 1室0厅 南/北,海沧体育中心,0,链家,450 元/月,海沧-海沧体育中心-天源/32.98㎡/南 北/1室0厅0卫/地下室（1层）
7654,XM1715028960871448576,整租·禹洲尊海 4室2厅 东/西,海沧体育中心,0,链家,4600 元/月,海沧-海沧体育中心-禹洲尊海/116.00㎡/东 西/4室2厅2卫/中楼层（39层）
7655,XM1673535102728011776,整租·未来海岸蓝水郡 1室0厅 东南,海沧体育中心,0,链家,1700 元/月,海沧-海沧体育中心-未来海岸蓝水郡/35.00㎡/东南/1室0厅1卫/高楼层（18层）
7656,XM1674757297739399168,整租·禹洲领海 3室2厅 东南,海沧体育中心,0,链家,3600 元/月,海沧-海沧体育中心-禹洲领海/110.00㎡/东南/3室2厅2卫/高楼层（33层）
7657,XM1679375666157453312,整租·中骏天峰 5室2厅 西南,海沧体育中心,0,链家,14500 元/月,海沧-海沧体育中心-中骏天峰/255.74㎡/西南/5室2厅3卫/低楼层（35层）
7658,XM1666768625547083776,合租·天源 6居室 南卧,海沧体育中心,0,链家,1900 元/月,海沧-海沧体育中心-天源/30.00㎡/南/6室0厅1卫/低楼层（33层）
7659,XM1692902248150990848,整租·未来橙堡 1室1厅 南,海沧体育中心,0,链家,1200 元/月,海沧-海沧体育中心-未来橙堡/30.00㎡/南/1室1厅1卫/低楼层（6层）
7660,XM1693091230189092864,整租·未来海岸蓝水郡 1室0厅 东南,海沧体育中心,0,链家,1700 元/月,海沧-海沧体育中心-未来海岸蓝水郡/35.00㎡/东南/1室0厅1卫/高楼层（18层）
7661,XM1654355081266462720,整租·中骏天峰 3室2厅 东南,海沧体育中心,0,链家,8800 元/月,海沧-海沧体育中心-中骏天峰/150.00㎡/东南/3室2厅2卫/中楼层（30层）
7662,XM1654863345771085824,整租·天源 3室2厅 东南,海沧体育中心,0,链家,4200 元/月,海沧-海沧体育中心-天源/141.00㎡/东南/3室2厅2卫/中楼层（33层）
7663,XM1656620436735131648,合租·天源 6居室 南卧,海沧体育中心,0,链家,1900 元/月,海沧-海沧体育中心-天源/30.00㎡/南/6室2厅3卫/高楼层（33层）
7664,XM1656623433787637760,合租·天源 6居室 东/东南卧,海沧体育中心,0,链家,1400 元/月,海沧-海沧体育中心-天源/30.00㎡/东 东南/6室2厅3卫/高楼层（33层）
7665,XM1659787469551304704,整租·天源 2室1厅 西南,海沧体育中心,0,链家,3500 元/月,海沧-海沧体育中心-天源/141.67㎡/西南/2室1厅1卫/高楼层（33层）
7666,XM1659795654500679680,整租·天源 1室0厅 西南,海沧体育中心,0,链家,550 元/月,海沧-海沧体育中心-天源/39.99㎡/西南/1室0厅0卫/地下室（1层）
7667,XM1701877446883672064,整租·禹洲尊海 1室0厅 南,海沧体育中心,0,链家,380 元/月,海沧-海沧体育中心-禹洲尊海/40.00㎡/南/1室0厅0卫/地下室（1层）
7668,XM1656332188498526208,整租·招商1872 2室2厅 南/北,海沧农场,0,链家,2400 元/月,海沧-海沧农场-招商1872/81.00㎡/南 北/2室2厅1卫/中楼层（33层）
7669,XM1685172670435426304,整租·盛元广场 3室2厅 跃层 南,海沧农场,0,链家,3500 元/月,海沧-海沧农场-盛元广场/65.00㎡/南/3室2厅1卫/中楼层（11层）
7670,XM1674030466543386624,整租·招商1872 3室2厅 南,海沧农场,0,链家,2500 元/月,海沧-海沧农场-招商1872/94.00㎡/南/3室2厅2卫/中楼层（21层）
7671,XM1675839771366129664,整租·招商1872 3室2厅 南,海沧农场,0,链家,2300 元/月,海沧-海沧农场-招商1872/94.00㎡/南/3室2厅1卫/高楼层（21层）
7672,XM1651828823630544896,整租·招商1872 2室2厅 南,海沧农场,0,链家,2400 元/月,海沧-海沧农场-招商1872/81.00㎡/南/2室2厅1卫/低楼层（33层）
7673,XM1653294981030346752,整租·盛元广场 3室2厅 南,海沧农场,0,链家,4100 元/月,海沧-海沧农场-盛元广场/74.50㎡/南/3室2厅2卫/中楼层（11层）
7674,XM1655795403339071488,整租·招商1872 3室2厅 东南,海沧农场,0,链家,3300 元/月,海沧-海沧农场-招商1872/94.00㎡/东南/3室2厅2卫/中楼层（21层）
7675,XM1602310036300759040,整租·招商1872 2室2厅 南/北,海沧农场,0,链家,2500 元/月,海沧-海沧农场-招商1872/80.98㎡/南 北/2室2厅1卫/低楼层（33层）
7676,XM1602973445765726208,整租·招商1872 2室2厅 南,海沧农场,0,链家,2600 元/月,海沧-海沧农场-招商1872/98.00㎡/南/2室2厅1卫/低楼层（21层）
7677,XM1603273305555468288,整租·招商1872 2室2厅 南,海沧农场,0,链家,2700 元/月,海沧-海沧农场-招商1872/80.67㎡/南/2室2厅1卫/低楼层（21层）
7678,XM1642746240565248000,整租·招商1872 2室1厅 南,海沧农场,0,链家,2600 元/月,海沧-海沧农场-招商1872/81.00㎡/南/2室1厅1卫/低楼层（33层）
7679,XM1706663889598414848,整租·海投自贸天际 3室1厅 南/北,海沧农场,0,链家,2000 元/月,海沧-海沧农场-海投自贸天际/88.83㎡/南 北/3室1厅1卫/高楼层（17层）
7680,XM1699368559655780352,整租·招商1872 2室1厅 南,海沧农场,0,链家,2200 元/月,海沧-海沧农场-招商1872/81.00㎡/南/2室1厅1卫/中楼层（21层）
7681,XM1700377536317358080,整租·招商1872 2室2厅 南,海沧农场,0,链家,2300 元/月,海沧-海沧农场-招商1872/80.77㎡/南/2室2厅1卫/高楼层（25层）
7682,XM1605429812975894528,整租·招商1872 3室2厅 南,海沧农场,0,链家,2800 元/月,海沧-海沧农场-招商1872/90.00㎡/南/3室2厅1卫/中楼层（25层）
7683,XM1715286391136452608,整租·美湾1号 2室1厅 南,海沧区政府,0,链家,2700 元/月,海沧-海沧区政府-美湾1号/74.00㎡/南/2室1厅1卫/中楼层（31层）
7684,XM1709560545327185920,整租·天湖城天湖 3室2厅 南,海沧区政府,0,链家,3600 元/月,海沧-海沧区政府-天湖城天湖/93.00㎡/南/3室2厅1卫/中楼层（22层）
7685,XM1712697988876337152,整租·SEC泰地海西中心 1室0厅 东,海沧区政府,0,链家,400 元/月,海沧-海沧区政府-SEC泰地海西中心/40.50㎡/东/1室0厅0卫/地下室（1层）
7686,XM1715306707241926656,整租·天湖城天湖 3室2厅 东南,海沧区政府,0,链家,3500 元/月,海沧-海沧区政府-天湖城天湖/132.00㎡/东南/3室2厅2卫/低楼层（32层）
7687,XM1700365071244328960,整租·天湖城天湖 3室2厅 东南,海沧区政府,0,链家,3300 元/月,海沧-海沧区政府-天湖城天湖/110.00㎡/东南/3室2厅1卫/低楼层（28层）
7688,XM1698632596361052160,整租·天湖城天湖 1室0厅 东,海沧区政府,0,链家,520 元/月,海沧-海沧区政府-天湖城天湖/37.15㎡/东/1室0厅0卫/地下室（33层）
7689,XM1708509797936005120,整租·天湖城天湖 1室1厅 南/西南,海沧区政府,0,链家,500 元/月,海沧-海沧区政府-天湖城天湖/40.00㎡/南 西南/1室1厅1卫/地下室（33层）
7690,XM1706941351674773504,整租·天御小区 1室0厅 南,海沧区政府,0,链家,1600 元/月,海沧-海沧区政府-天御小区/30.00㎡/南/1室0厅1卫/高楼层（26层）
7691,XM1717772036526309376,整租·天湖城天湖 2室1厅 南/北,海沧区政府,0,链家,3000 元/月,海沧-海沧区政府-天湖城天湖/91.87㎡/南 北/2室1厅1卫/低楼层（30层）
7692,XM1700859832929615872,整租·SEC泰地海西中心 1室1厅 东南,海沧区政府,0,链家,1800 元/月,海沧-海沧区政府-SEC泰地海西中心/40.00㎡/东南/1室1厅1卫/中楼层（31层）
7693,XM1696373983630327808,整租·SEC泰地海西中心 3室2厅 南,海沧区政府,0,链家,5400 元/月,海沧-海沧区政府-SEC泰地海西中心/165.21㎡/南/3室2厅2卫/低楼层（36层）
7694,XM1613374217170976768,整租·天湖城天湖 4室2厅 南,海沧区政府,0,链家,3300 元/月,海沧-海沧区政府-天湖城天湖/154.00㎡/南/4室2厅2卫/高楼层（29层）
7695,XM1708832943150989312,整租·天湖城天湖 1室0厅 东南,海沧区政府,0,链家,500 元/月,海沧-海沧区政府-天湖城天湖/36.00㎡/东南/1室0厅0卫/地下室（33层）
7696,XM1666454691002712064,整租·天湖城天湖 4室2厅 东南,海沧区政府,0,链家,5000 元/月,海沧-海沧区政府-天湖城天湖/154.00㎡/东南/4室2厅2卫/低楼层（27层）
7697,XM1713792655105720320,整租·天湖城天湖 3室2厅 东南/北,海沧区政府,0,链家,2800 元/月,海沧-海沧区政府-天湖城天湖/107.00㎡/东南 北/3室2厅1卫/高楼层（32层）
